user_id,username,genai_keywords,roadmap,skillsets,dailytasks
user_0,Shivam,Investment Analyst,"To become an Investment Analyst, start by earning a Bachelor's degree in Finance, Economics, or a related field. Gain 2-3 years of experience in finance or a related field, and obtain certifications like CFA or CAIA to enhance your skills.","Ability to interpret and analyze financial data, including financial statements and industry trends",Day24: Practice analyzing the financial performance of a company using financial metrics and ratios
user_0,Shivam,Investment Analyst,"To become an Investment Analyst, start by earning a Bachelor's degree in Finance, Economics, or a related field. Gain 2-3 years of experience in finance or a related field, and obtain certifications like CFA or CAIA to enhance your skills.","Ability to interpret and analyze financial data, including financial statements and industry trends",Day25: Learn to create a comprehensive financial analysis report
user_0,Shivam,Investment Analyst,"To become an Investment Analyst, start by earning a Bachelor's degree in Finance, Economics, or a related field. Gain 2-3 years of experience in finance or a related field, and obtain certifications like CFA or CAIA to enhance your skills.","Ability to interpret and analyze financial data, including financial statements and industry trends",Day29: Practice creating a financial analysis report for a company
user_0,Shivam,Investment Analyst,"To become an Investment Analyst, start by earning a Bachelor's degree in Finance, Economics, or a related field. Gain 2-3 years of experience in finance or a related field, and obtain certifications like CFA or CAIA to enhance your skills.","Ability to interpret and analyze financial data, including financial statements and industry trends",Day30: Review and practice all the concepts and skills learned in the last 30 days
user_0,Shivam,Investment Analyst,"To become an Investment Analyst, start by earning a Bachelor's degree in Finance, Economics, or a related field. Gain 2-3 years of experience in finance or a related field, and obtain certifications like CFA or CAIA to enhance your skills.",Strong writing and communication skills,Day1: Read Articles on Writing
user_0,Shivam,Investment Analyst,"To become an Investment Analyst, start by earning a Bachelor's degree in Finance, Economics, or a related field. Gain 2-3 years of experience in finance or a related field, and obtain certifications like CFA or CAIA to enhance your skills.",Strong writing and communication skills,Day2: Write for 30 minutes without stopping
user_0,Shivam,Investment Analyst,"To become an Investment Analyst, start by earning a Bachelor's degree in Finance, Economics, or a related field. Gain 2-3 years of experience in finance or a related field, and obtain certifications like CFA or CAIA to enhance your skills.",Strong writing and communication skills,Day3: Analyze a Well-Written Article
user_0,Shivam,Investment Analyst,"To become an Investment Analyst, start by earning a Bachelor's degree in Finance, Economics, or a related field. Gain 2-3 years of experience in finance or a related field, and obtain certifications like CFA or CAIA to enhance your skills.",Strong writing and communication skills,Day4: Write a Short Story
user_0,Shivam,Investment Analyst,"To become an Investment Analyst, start by earning a Bachelor's degree in Finance, Economics, or a related field. Gain 2-3 years of experience in finance or a related field, and obtain certifications like CFA or CAIA to enhance your skills.",Strong writing and communication skills,Day5: Record Yourself Speaking
user_0,Shivam,Investment Analyst,"To become an Investment Analyst, start by earning a Bachelor's degree in Finance, Economics, or a related field. Gain 2-3 years of experience in finance or a related field, and obtain certifications like CFA or CAIA to enhance your skills.",Strong writing and communication skills,Day6: Write an Email to a Professional Contact
user_0,Shivam,Investment Analyst,"To become an Investment Analyst, start by earning a Bachelor's degree in Finance, Economics, or a related field. Gain 2-3 years of experience in finance or a related field, and obtain certifications like CFA or CAIA to enhance your skills.",Strong writing and communication skills,Day7: Read Out Loud What You Wrote
user_0,Shivam,Investment Analyst,"To become an Investment Analyst, start by earning a Bachelor's degree in Finance, Economics, or a related field. Gain 2-3 years of experience in finance or a related field, and obtain certifications like CFA or CAIA to enhance your skills.",Strong writing and communication skills,Day8: Practice Public Speaking for 5 minutes
user_0,Shivam,Investment Analyst,"To become an Investment Analyst, start by earning a Bachelor's degree in Finance, Economics, or a related field. Gain 2-3 years of experience in finance or a related field, and obtain certifications like CFA or CAIA to enhance your skills.",Strong writing and communication skills,Day9: Learn about Active Listening
user_0,Shivam,Investment Analyst,"To become an Investment Analyst, start by earning a Bachelor's degree in Finance, Economics, or a related field. Gain 2-3 years of experience in finance or a related field, and obtain certifications like CFA or CAIA to enhance your skills.",Strong writing and communication skills,Day10: Write a Reflective Journal Entry
user_0,Shivam,Investment Analyst,"To become an Investment Analyst, start by earning a Bachelor's degree in Finance, Economics, or a related field. Gain 2-3 years of experience in finance or a related field, and obtain certifications like CFA or CAIA to enhance your skills.",Strong writing and communication skills,Day11: Practice Writing in a Different Style
